perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Par:Eden:Space:u(a-b),MaGC:Par:Eden:Space:c(a-b),MaGC:Par:Eden:Space:u(a),MaGC:Par:Eden:Space:u(b),MaGC:Par:Eden:Space:c(a),MaGC:Par:Eden:Space:c(b),MaGC:Par:Eden:Space:i(a),MaGC:Par:Eden:Space:i(b),MaGC:Par:Eden:Space:m(a),MaGC:Par:Eden:Space:m(b),MaGC:CMS:Old:Gen:u(a-b),MaGC:CMS:Old:Gen:c(a-b),MaGC:CMS:Old:Gen:u(a),MaGC:CMS:Old:Gen:u(b),MaGC:CMS:Old:Gen:c(a),MaGC:CMS:Old:Gen:c(b),MaGC:CMS:Old:Gen:i(a),MaGC:CMS:Old:Gen:i(b),MaGC:CMS:Old:Gen:m(a),MaGC:CMS:Old:Gen:m(b),MaGC:Par:Survivor:Space:u(a-b),MaGC:Par:Survivor:Space:c(a-b),MaGC:Par:Survivor:Space:u(a),MaGC:Par:Survivor:Space:u(b),MaGC:Par:Survivor:Space:c(a),MaGC:Par:Survivor:Space:c(b),MaGC:Par:Survivor:Space:i(a),MaGC:Par:Survivor:Space:i(b),MaGC:Par:Survivor:Space:m(a),MaGC:Par:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
2717967,209715200,9426944,200288256,2717966,69926912,51237168,18689744,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,667,1.812135308E10,8.6802576E7,175200.0,8.6627376E7,2698919.0,2717860,2717865,5,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,51237168,51178768,69926912,69926912,69926912,69926912,69926912,69926912,818960,0,1717728,898768,3473408,3473408,3473408,3473408,3473408,3473408
2721748,209715200,9426944,200288256,2721747,69926912,51237168,18689744,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,668,1.8149336952E10,8.6860976E7,175200.0,8.6685776E7,2702827.0,2721769,2721773,4,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,51295568,51237168,69926912,69926912,69926912,69926912,69926912,69926912,12976,0,1730704,1717728,3473408,3473408,3473408,3473408,3473408,3473408
2725173,209715200,9426944,200288256,2725132,69926912,51295568,18631344,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,669,1.8177308424E10,8.6919376E7,175200.0,8.6744176E7,2706219.0,2725161,2725165,4,-27971472,0,0,27971472,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,51353968,51295568,69926912,69926912,69926912,69926912,69926912,69926912,-381648,0,1349056,1730704,3473408,3473408,3473408,3473408,3473408,3473408
2728997,209715200,9426944,200288256,2728989,69926912,51383168,18543744,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,670,1.8205062288E10,8.6948576E7,175200.0,8.6773376E7,2710035.0,2728957,2728981,24,-27753864,0,0,27753864,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,51383168,51353968,69926912,69926912,69926912,69926912,69926912,69926912,-247832,0,1101224,1349056,3473408,3473408,3473408,3473408,3473408,3473408
2733332,209715200,9426944,200288256,2733332,69926912,51441568,18485344,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,671,1.823304616E10,8.7006976E7,175200.0,8.6831776E7,2714284.0,2733217,2733230,13,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,51441568,51383168,69926912,69926912,69926912,69926912,69926912,69926912,418672,0,1519896,1101224,3473408,3473408,3473408,3473408,3473408,3473408
2736996,209715200,9426944,200288256,2736995,69926912,51499968,18426944,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,672,1.8260873648E10,8.7065376E7,175200.0,8.6890176E7,2718033.0,2736965,2736979,14,-27827488,0,0,27827488,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,51499968,51441568,69926912,69926912,69926912,69926912,69926912,69926912,-244936,0,1274960,1519896,3473408,3473408,3473408,3473408,3473408,3473408
2740935,209715200,9426944,200288256,2740934,69926912,52307544,17619368,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,674,1.8261225328E10,8.7872952E7,204400.0,8.7668552E7,2721956.0,2740887,2740902,15,-351680,0,0,351680,27983872,27983872,27983872,27983872,27983872,27983872,778376,0,52307544,51529168,69926912,69926912,69926912,69926912,69926912,69926912,-428664,0,351664,780328,3473408,3473408,3473408,3473408,3473408,3473408
2745217,209715200,9426944,200288256,2745216,69926912,52657208,17269704,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,675,1.82892092E10,8.8222616E7,204400.0,8.8018216E7,2726250.0,2745190,2745196,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,349664,0,52657208,52307544,69926912,69926912,69926912,69926912,69926912,69926912,718792,0,1070456,351664,3473408,3473408,3473408,3473408,3473408,3473408
2749331,209715200,9426944,200288256,2749330,69926912,52686496,17240416,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,676,1.831701156E10,8.8251904E7,204400.0,8.8047504E7,2730311.0,2749245,2749257,12,-27802360,0,0,27802360,27983872,27983872,27983872,27983872,27983872,27983872,29288,0,52686496,52657208,69926912,69926912,69926912,69926912,69926912,69926912,231176,0,1301632,1070456,3473408,3473408,3473408,3473408,3473408,3473408
2753469,209715200,9426944,200288256,2753468,69926912,52686496,17240416,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,677,1.8344995432E10,8.8310304E7,204400.0,8.8105904E7,2734547.0,2753489,2753493,4,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,52744896,52686496,69926912,69926912,69926912,69926912,69926912,69926912,182872,0,1484504,1301632,3473408,3473408,3473408,3473408,3473408,3473408
2757716,209715200,9426944,200288256,2757715,69926912,52774096,17152816,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,678,1.8372753072E10,8.8339504E7,204400.0,8.8135104E7,2738708.0,2757649,2757654,5,-27757640,0,0,27757640,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,52774096,52744896,69926912,69926912,69926912,69926912,69926912,69926912,-587784,0,896720,1484504,3473408,3473408,3473408,3473408,3473408,3473408
2762063,209715200,9426944,200288256,2762063,69926912,52832496,17094416,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,679,1.8400736944E10,8.8397904E7,204400.0,8.8193504E7,2743050.0,2761992,2761996,4,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,52832496,52774096,69926912,69926912,69926912,69926912,69926912,69926912,173776,0,1099176,925400,3473408,3473408,3473408,3473408,3473408,3473408
2765338,209715200,9426944,200288256,2765337,69926912,52890896,17036016,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,680,1.8428525632E10,8.8456304E7,204400.0,8.8251904E7,2746358.0,2765300,2765304,4,-27788688,0,0,27788688,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,52890896,52832496,69926912,69926912,69926912,69926912,69926912,69926912,-28720,0,1070456,1099176,3473408,3473408,3473408,3473408,3473408,3473408
2769140,209715200,9426944,200288256,2769139,69926912,52891040,17035872,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,681,1.845636128E10,8.8456448E7,204400.0,8.8252048E7,2750159.0,2769101,2769105,4,-27835648,0,0,27835648,27983872,27983872,27983872,27983872,27983872,27983872,144,0,52891040,52890896,69926912,69926912,69926912,69926912,69926912,69926912,261944,0,1332400,1070456,3473408,3473408,3473408,3473408,3473408,3473408
2772720,209715200,9426944,200288256,2772719,69926912,52978568,16948344,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,682,1.8484247872E10,8.8543976E7,204400.0,8.8339576E7,2753712.0,2772654,2772658,4,-27886592,0,0,27886592,27983872,27983872,27983872,27983872,27983872,27983872,87528,0,52978568,52891040,69926912,69926912,69926912,69926912,69926912,69926912,-464400,0,868000,1332400,3473408,3473408,3473408,3473408,3473408,3473408
2776517,209715200,9426944,200288256,2776517,69926912,53007768,16919144,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,683,1.8512071104E10,8.8573176E7,204400.0,8.8368776E7,2757563.0,2776505,2776509,4,-27823232,0,0,27823232,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,53007768,52978568,69926912,69926912,69926912,69926912,69926912,69926912,404912,0,1272912,868000,3473408,3473408,3473408,3473408,3473408,3473408
2780514,209715200,9426944,200288256,2780513,69926912,53036968,16889944,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,684,1.8540034568E10,8.8602376E7,204400.0,8.8397976E7,2761543.0,2780485,2780489,4,-27963464,0,0,27963464,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,53036968,53007768,69926912,69926912,69926912,69926912,69926912,69926912,-142968,0,1129944,1272912,3473408,3473408,3473408,3473408,3473408,3473408
2784347,209715200,9426944,200288256,2784346,69926912,53095512,16831400,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,685,1.856801844E10,8.866092E7,204400.0,8.845652E7,2765313.0,2784253,2784259,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58544,0,53095512,53036968,69926912,69926912,69926912,69926912,69926912,69926912,-226592,0,1277008,1503600,3473408,3473408,3473408,3473408,3473408,3473408
2788554,209715200,9426944,200288256,2788553,69926912,53124640,16802272,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,686,1.8595983744E10,8.8690048E7,204400.0,8.8485648E7,2769592.0,2788533,2788538,5,-27965304,0,0,27965304,27983872,27983872,27983872,27983872,27983872,27983872,29128,0,53124640,53095512,69926912,69926912,69926912,69926912,69926912,69926912,195464,0,1472472,1277008,3473408,3473408,3473408,3473408,3473408,3473408
2792470,209715200,9426944,200288256,2792469,69926912,53212240,16714672,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,687,1.8623940936E10,8.8777648E7,204400.0,8.8573248E7,2773518.0,2792457,2792464,7,-27957192,0,0,27957192,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,53212240,53124640,69926912,69926912,69926912,69926912,69926912,69926912,-228280,0,1244192,1472472,3473408,3473408,3473408,3473408,3473408,3473408
2796567,209715200,9426944,200288256,2796566,69926912,53212240,16714672,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,688,1.8651924808E10,8.8777648E7,204400.0,8.8573248E7,2777498.0,2796440,2796444,4,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,0,0,53212240,53212240,69926912,69926912,69926912,69926912,69926912,69926912,79824,0,1324016,1244192,3473408,3473408,3473408,3473408,3473408,3473408
2800458,209715200,9426944,200288256,2800457,69926912,53270640,16656272,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,689,1.8679858832E10,8.8836048E7,204400.0,8.8631648E7,2781502.0,2800441,2800448,7,-27934024,0,0,27934024,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,53270640,53212240,69926912,69926912,69926912,69926912,69926912,69926912,-224840,0,1099176,1324016,3473408,3473408,3473408,3473408,3473408,3473408
2804218,209715200,9426944,200288256,2804212,69926912,53329040,16597872,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,690,1.8707842704E10,8.8894448E7,204400.0,8.8690048E7,2785262.0,2804202,2804208,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,53329040,53270640,69926912,69926912,69926912,69926912,69926912,69926912,202456,0,1301632,1099176,3473408,3473408,3473408,3473408,3473408,3473408
2808910,209715200,9426944,200288256,2808909,69926912,53387440,16539472,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,691,1.8735774584E10,8.8952848E7,204400.0,8.8748448E7,2789921.0,2808849,2808867,18,-27931880,0,0,27931880,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,53387440,53329040,69926912,69926912,69926912,69926912,69926912,69926912,111352,0,1412984,1301632,3473408,3473408,3473408,3473408,3473408,3473408
2812710,209715200,9426944,200288256,2812709,69926912,53416640,16510272,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,692,1.87636394E10,8.8982048E7,204400.0,8.8777648E7,2793738.0,2812680,2812684,4,-27864816,0,0,27864816,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,53416640,53387440,69926912,69926912,69926912,69926912,69926912,69926912,195440,0,1608424,1412984,3473408,3473408,3473408,3473408,3473408,3473408
2816715,209715200,9426944,200288256,2816714,69926912,53504240,16422672,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,693,1.8791530944E10,8.9069648E7,204400.0,8.8865248E7,2797707.0,2816636,2816653,17,-27891544,0,0,27891544,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,53504240,53416640,69926912,69926912,69926912,69926912,69926912,69926912,-259896,0,1348528,1608424,3473408,3473408,3473408,3473408,3473408,3473408
2819550,209715200,9426944,200288256,2819550,69926912,53533440,16393472,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,694,1.8819422568E10,8.9098848E7,204400.0,8.8894448E7,2800603.0,2819545,2819549,4,-27891624,0,0,27891624,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,53533440,53504240,69926912,69926912,69926912,69926912,69926912,69926912,26672,0,1375200,1348528,3473408,3473408,3473408,3473408,3473408,3473408
2823168,209715200,9426944,200288256,2823167,69926912,53591840,16335072,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,695,1.884740644E10,8.9157248E7,204400.0,8.8952848E7,2804164.0,2823103,2823110,7,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,53591840,53533440,69926912,69926912,69926912,69926912,69926912,69926912,-304744,0,1070456,1375200,3473408,3473408,3473408,3473408,3473408,3473408
2826702,209715200,9426944,200288256,2826701,69926912,53621040,16305872,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,696,1.8875345576E10,8.9186448E7,204400.0,8.8982048E7,2807729.0,2826669,2826675,6,-27939136,0,0,27939136,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,53621040,53591840,69926912,69926912,69926912,69926912,69926912,69926912,-35712,0,1034744,1070456,3473408,3473408,3473408,3473408,3473408,3473408
2830393,209715200,9426944,200288256,2830392,69926912,53679440,16247472,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,697,1.8903321264E10,8.9244848E7,204400.0,8.9040448E7,2811427.0,2830345,2830373,28,-27975688,0,0,27975688,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,53679440,53621040,69926912,69926912,69926912,69926912,69926912,69926912,268936,0,1303680,1034744,3473408,3473408,3473408,3473408,3473408,3473408
2835142,209715200,9426944,200288256,2835142,69926912,53737840,16189072,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,698,1.8931210344E10,8.9303248E7,204400.0,8.9098848E7,2816163.0,2835093,2835109,16,-27889080,0,0,27889080,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,53737840,53679440,69926912,69926912,69926912,69926912,69926912,69926912,-202456,0,1101224,1303680,3473408,3473408,3473408,3473408,3473408,3473408
2838890,209715200,9426944,200288256,2838890,69926912,53796240,16130672,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,699,1.8959194216E10,8.9361648E7,204400.0,8.9157248E7,2819826.0,2838766,2838772,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,53796240,53737840,69926912,69926912,69926912,69926912,69926912,69926912,-64320,0,1102456,1166776,3473408,3473408,3473408,3473408,3473408,3473408
2842991,209715200,9426944,200288256,2842990,69926912,53854640,16072272,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,700,1.8987178088E10,8.9420048E7,204400.0,8.9215648E7,2823951.0,2842891,2842897,6,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,53854640,53796240,69926912,69926912,69926912,69926912,69926912,69926912,-472720,0,905760,1378480,3473408,3473408,3473408,3473408,3473408,3473408
2846760,209715200,9426944,200288256,2846759,69926912,53854640,16072272,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,701,1.9014968936E10,8.9420048E7,204400.0,8.9215648E7,2827804.0,2846746,2846750,4,-27790848,0,0,27790848,27983872,27983872,27983872,27983872,27983872,27983872,0,0,53854640,53854640,69926912,69926912,69926912,69926912,69926912,69926912,50448,0,956208,905760,3473408,3473408,3473408,3473408,3473408,3473408
2850872,209715200,9426944,200288256,2850827,69926912,53971440,15955472,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,702,1.9042952808E10,8.9536848E7,204400.0,8.9332448E7,2831925.0,2850841,2850871,30,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,116800,0,53971440,53854640,69926912,69926912,69926912,69926912,69926912,69926912,302256,0,1258464,956208,3473408,3473408,3473408,3473408,3473408,3473408
2855271,209715200,9426944,200288256,2855270,69926912,53971440,15955472,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,703,1.9070922816E10,8.9536848E7,204400.0,8.9332448E7,2836261.0,2855197,2855207,10,-27970008,0,0,27970008,27983872,27983872,27983872,27983872,27983872,27983872,0,0,53971440,53971440,69926912,69926912,69926912,69926912,69926912,69926912,352008,0,1610472,1258464,3473408,3473408,3473408,3473408,3473408,3473408
2859441,209715200,9426944,200288256,2859440,69926912,54059040,15867872,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,704,1.909885772E10,8.9624448E7,204400.0,8.9420048E7,2840427.0,2859359,2859373,14,-27934904,0,0,27934904,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,54059040,53971440,69926912,69926912,69926912,69926912,69926912,69926912,-747512,0,1277008,2024520,3473408,3473408,3473408,3473408,3473408,3473408
2863586,209715200,9426944,200288256,2863585,69926912,54088240,15838672,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,705,1.91267222E10,8.9653648E7,204400.0,8.9449248E7,2844632.0,2863544,2863578,34,-27864480,0,0,27864480,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,54088240,54059040,69926912,69926912,69926912,69926912,69926912,69926912,100240,0,1377248,1277008,3473408,3473408,3473408,3473408,3473408,3473408
2867386,209715200,9426944,200288256,2867385,69926912,54146640,15780272,9,286.0,2336749,2336810,61,657608,0,1287488,629880,27983872,27983872,27983872,27983872,27983872,27983872,-17761832,0,46619240,64381072,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1072504,1072504,3473408,3473408,3473408,3473408,3473408,3473408,706,1.9154626808E10,8.9712048E7,204400.0,8.9507648E7,2848427.0,2867367,2867373,6,-27904608,0,0,27904608,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,54146640,54088240,69926912,69926912,69926912,69926912,69926912,69926912,-444816,0,932432,1377248,3473408,3473408,3473408,3473408,3473408,3473408
