perm-s t,perm-s c,perm-s u,perm-s f,og-s t,og-s c,og-s u,og-s f,MaGC-s id,MaGC-# miGCs,MaGC:start,MaGC:end,MaGC:duration,MaGC:Par:Eden:Space:u(a-b),MaGC:Par:Eden:Space:c(a-b),MaGC:Par:Eden:Space:u(a),MaGC:Par:Eden:Space:u(b),MaGC:Par:Eden:Space:c(a),MaGC:Par:Eden:Space:c(b),MaGC:Par:Eden:Space:i(a),MaGC:Par:Eden:Space:i(b),MaGC:Par:Eden:Space:m(a),MaGC:Par:Eden:Space:m(b),MaGC:CMS:Old:Gen:u(a-b),MaGC:CMS:Old:Gen:c(a-b),MaGC:CMS:Old:Gen:u(a),MaGC:CMS:Old:Gen:u(b),MaGC:CMS:Old:Gen:c(a),MaGC:CMS:Old:Gen:c(b),MaGC:CMS:Old:Gen:i(a),MaGC:CMS:Old:Gen:i(b),MaGC:CMS:Old:Gen:m(a),MaGC:CMS:Old:Gen:m(b),MaGC:Par:Survivor:Space:u(a-b),MaGC:Par:Survivor:Space:c(a-b),MaGC:Par:Survivor:Space:u(a),MaGC:Par:Survivor:Space:u(b),MaGC:Par:Survivor:Space:c(a),MaGC:Par:Survivor:Space:c(b),MaGC:Par:Survivor:Space:i(a),MaGC:Par:Survivor:Space:i(b),MaGC:Par:Survivor:Space:m(a),MaGC:Par:Survivor:Space:m(b),MiGC-s id,MiGC-T eMA,MiGC-T ogMA,MiGC-T ogMA%MiGCs,MiGC-T ogMAByMiGCs,MiGC-T t%MiGCs,MiGC:start,MiGC:end,MiGC:duration,MiGC:Par:Eden:Space:u(a-b),MiGC:Par:Eden:Space:c(a-b),MiGC:Par:Eden:Space:u(a),MiGC:Par:Eden:Space:u(b),MiGC:Par:Eden:Space:c(a),MiGC:Par:Eden:Space:c(b),MiGC:Par:Eden:Space:i(a),MiGC:Par:Eden:Space:i(b),MiGC:Par:Eden:Space:m(a),MiGC:Par:Eden:Space:m(b),MiGC:CMS:Old:Gen:u(a-b),MiGC:CMS:Old:Gen:c(a-b),MiGC:CMS:Old:Gen:u(a),MiGC:CMS:Old:Gen:u(b),MiGC:CMS:Old:Gen:c(a),MiGC:CMS:Old:Gen:c(b),MiGC:CMS:Old:Gen:i(a),MiGC:CMS:Old:Gen:i(b),MiGC:CMS:Old:Gen:m(a),MiGC:CMS:Old:Gen:m(b),MiGC:Par:Survivor:Space:u(a-b),MiGC:Par:Survivor:Space:c(a-b),MiGC:Par:Survivor:Space:u(a),MiGC:Par:Survivor:Space:u(b),MiGC:Par:Survivor:Space:c(a),MiGC:Par:Survivor:Space:c(b),MiGC:Par:Survivor:Space:i(a),MiGC:Par:Survivor:Space:i(b),MiGC:Par:Survivor:Space:m(a),MiGC:Par:Survivor:Space:m(b)
2760646,209715200,9428400,200286800,2760645,69926912,50195224,19731688,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,659,1.7951294944E10,8.5865904E7,146000.0,8.5719904E7,2744741.0,2760607,2760610,3,-27950056,0,0,27950056,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,50195224,50166024,69926912,69926912,69926912,69926912,69926912,69926912,200408,0,1274960,1074552,3473408,3473408,3473408,3473408,3473408,3473408
2764897,209715200,9428400,200286800,2764896,69926912,50224424,19702488,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,660,1.797926012E10,8.5895104E7,146000.0,8.5749104E7,2749023.0,2764869,2764892,23,-27965176,0,0,27965176,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,50224424,50195224,69926912,69926912,69926912,69926912,69926912,69926912,-376192,0,898768,1274960,3473408,3473408,3473408,3473408,3473408,3473408
2769018,209715200,9428400,200286800,2769017,69926912,50282824,19644088,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,661,1.8006995784E10,8.5953504E7,146000.0,8.5807504E7,2753117.0,2768962,2768986,24,-27735664,0,0,27735664,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,50282824,50224424,69926912,69926912,69926912,69926912,69926912,69926912,202456,0,1101224,898768,3473408,3473408,3473408,3473408,3473408,3473408
2772982,209715200,9428400,200286800,2772982,69926912,50341224,19585688,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,662,1.8034933184E10,8.6011904E7,146000.0,8.5865904E7,2757043.0,2772906,2772912,6,-27937400,0,0,27937400,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,50341224,50282824,69926912,69926912,69926912,69926912,69926912,69926912,273976,0,1375200,1101224,3473408,3473408,3473408,3473408,3473408,3473408
2777939,209715200,9428400,200286800,2777938,69926912,50399624,19527288,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,663,1.8062812688E10,8.6070304E7,146000.0,8.5924304E7,2762014.0,2777857,2777883,26,-27879504,0,0,27879504,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,50399624,50341224,69926912,69926912,69926912,69926912,69926912,69926912,-302696,0,1072504,1375200,3473408,3473408,3473408,3473408,3473408,3473408
2782589,209715200,9428400,200286800,2782588,69926912,50399624,19527288,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,664,1.809079656E10,8.6099504E7,146000.0,8.5953504E7,2766752.0,2782592,2782621,29,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,50428824,50399624,69926912,69926912,69926912,69926912,69926912,69926912,-786848,0,699704,1486552,3473408,3473408,3473408,3473408,3473408,3473408
2787201,209715200,9428400,200286800,2787200,69926912,50487224,19439688,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,665,1.8118697528E10,8.6157904E7,146000.0,8.6011904E7,2771330.0,2787193,2787199,6,-27900968,0,0,27900968,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,50487224,50428824,69926912,69926912,69926912,69926912,69926912,69926912,399472,0,1099176,699704,3473408,3473408,3473408,3473408,3473408,3473408
2791243,209715200,9428400,200286800,2791242,69926912,50545624,19381288,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,666,1.81466516E10,8.6216304E7,146000.0,8.6070304E7,2775359.0,2791223,2791228,5,-27954072,0,0,27954072,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,50545624,50487224,69926912,69926912,69926912,69926912,69926912,69926912,173736,0,1272912,1099176,3473408,3473408,3473408,3473408,3473408,3473408
2795283,209715200,9428400,200286800,2795282,69926912,50574824,19352088,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,667,1.8174562048E10,8.6245504E7,146000.0,8.6099504E7,2779397.0,2795256,2795266,10,-27910448,0,0,27910448,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,50574824,50545624,69926912,69926912,69926912,69926912,69926912,69926912,133056,0,1405968,1272912,3473408,3473408,3473408,3473408,3473408,3473408
2799523,209715200,9428400,200286800,2799522,69926912,50662424,19264488,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,668,1.8202419584E10,8.6333104E7,146000.0,8.6187104E7,2783606.0,2799469,2799475,6,-27857536,0,0,27857536,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,50662424,50574824,69926912,69926912,69926912,69926912,69926912,69926912,-161776,0,1244192,1405968,3473408,3473408,3473408,3473408,3473408,3473408
2802918,209715200,9428400,200286800,2802916,69926912,50662424,19264488,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,669,1.823032924E10,8.6333104E7,146000.0,8.6187104E7,2787042.0,2802905,2802911,6,-27909656,0,0,27909656,27983872,27983872,27983872,27983872,27983872,27983872,0,0,50662424,50662424,69926912,69926912,69926912,69926912,69926912,69926912,333464,0,1577656,1244192,3473408,3473408,3473408,3473408,3473408,3473408
2807143,209715200,9428400,200286800,2807142,69926912,50720824,19206088,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,670,1.825821296E10,8.6391504E7,146000.0,8.6245504E7,2791266.0,2807129,2807135,6,-27883720,0,0,27883720,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,50720824,50662424,69926912,69926912,69926912,69926912,69926912,69926912,-478480,0,1099176,1577656,3473408,3473408,3473408,3473408,3473408,3473408
2811721,209715200,9428400,200286800,2811720,69926912,50779224,19147688,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,671,1.828618008E10,8.6449904E7,146000.0,8.6303904E7,2795766.0,2811629,2811635,6,-27967120,0,0,27967120,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,50779224,50720824,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408
2816200,209715200,9428400,200286800,2816199,69926912,50837624,19089288,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,672,1.8314058064E10,8.6508304E7,146000.0,8.6362304E7,2800298.0,2816157,2816167,10,-27877984,0,0,27877984,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,50837624,50779224,69926912,69926912,69926912,69926912,69926912,69926912,204504,0,1303680,1099176,3473408,3473408,3473408,3473408,3473408,3473408
2819866,209715200,9428400,200286800,2819864,69926912,50896024,19030888,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,673,1.8341776056E10,8.6566704E7,146000.0,8.6420704E7,2803943.0,2819781,2819812,31,-27717992,0,0,27717992,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,50896024,50837624,69926912,69926912,69926912,69926912,69926912,69926912,-26672,0,1277008,1303680,3473408,3473408,3473408,3473408,3473408,3473408
2824132,209715200,9428400,200286800,2824131,69926912,50896024,19030888,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,674,1.8369759928E10,8.6595904E7,146000.0,8.6449904E7,2808295.0,2824160,2824164,4,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,50925224,50896024,69926912,69926912,69926912,69926912,69926912,69926912,26672,0,1303680,1277008,3473408,3473408,3473408,3473408,3473408,3473408
2828186,209715200,9428400,200286800,2828185,69926912,50983624,18943288,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,675,1.8397737304E10,8.6654304E7,146000.0,8.6508304E7,2812281.0,2828146,2828150,4,-27977376,0,0,27977376,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,50983624,50925224,69926912,69926912,69926912,69926912,69926912,69926912,201528,0,1505208,1303680,3473408,3473408,3473408,3473408,3473408,3473408
2832005,209715200,9428400,200286800,2832004,69926912,51042024,18884888,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,676,1.8425709424E10,8.6712704E7,146000.0,8.6566704E7,2816096.0,2831961,2831965,4,-27972120,0,0,27972120,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,51042024,50983624,69926912,69926912,69926912,69926912,69926912,69926912,-232296,0,1272912,1505208,3473408,3473408,3473408,3473408,3473408,3473408
2836272,209715200,9428400,200286800,2836271,69926912,51042024,18884888,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,677,1.8453693296E10,8.6741904E7,146000.0,8.6595904E7,2820457.0,2836293,2836326,33,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,51071224,51042024,69926912,69926912,69926912,69926912,69926912,69926912,447392,0,1720304,1272912,3473408,3473408,3473408,3473408,3473408,3473408
2840999,209715200,9428400,200286800,2840998,69926912,51129624,18797288,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,678,1.8481636424E10,8.6800304E7,146000.0,8.6654304E7,2825124.0,2840986,2840993,7,-27943128,0,0,27943128,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,51129624,51071224,69926912,69926912,69926912,69926912,69926912,69926912,-142648,0,1577656,1720304,3473408,3473408,3473408,3473408,3473408,3473408
2845365,209715200,9428400,200286800,2845364,69926912,51188024,18738888,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,679,1.8509562704E10,8.6858704E7,146000.0,8.6712704E7,2829483.0,2845325,2845352,27,-27926280,0,0,27926280,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,51188024,51129624,69926912,69926912,69926912,69926912,69926912,69926912,-200408,0,1377248,1577656,3473408,3473408,3473408,3473408,3473408,3473408
2849747,209715200,9428400,200286800,2849746,69926912,51246424,18680488,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,680,1.853752448E10,8.6917104E7,146000.0,8.6771104E7,2833815.0,2849657,2849684,27,-27961776,0,0,27961776,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,51246424,51188024,69926912,69926912,69926912,69926912,69926912,69926912,173736,0,1550984,1377248,3473408,3473408,3473408,3473408,3473408,3473408
2853457,209715200,9428400,200286800,2853456,69926912,51275624,18651288,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,681,1.856547264E10,8.6946304E7,146000.0,8.6800304E7,2837507.0,2853370,2853376,6,-27948160,0,0,27948160,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,51275624,51246424,69926912,69926912,69926912,69926912,69926912,69926912,26672,0,1577656,1550984,3473408,3473408,3473408,3473408,3473408,3473408
2857678,209715200,9428400,200286800,2857660,69926912,51275624,18651288,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,682,1.859330204E10,8.7004704E7,146000.0,8.6858704E7,2841804.0,2857669,2857673,4,-27829400,0,0,27829400,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,51334024,51275624,69926912,69926912,69926912,69926912,69926912,69926912,-304744,0,1272912,1577656,3473408,3473408,3473408,3473408,3473408,3473408
2861695,209715200,9428400,200286800,2861693,69926912,51334024,18592888,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,683,1.8621283344E10,8.7033904E7,146000.0,8.6887904E7,2845852.0,2861717,2861721,4,-27981304,0,0,27981304,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,51363224,51334024,69926912,69926912,69926912,69926912,69926912,69926912,-100168,0,1172744,1272912,3473408,3473408,3473408,3473408,3473408,3473408
2865892,209715200,9428400,200286800,2865891,69926912,51421624,18505288,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,684,1.8649260072E10,8.7092304E7,146000.0,8.6946304E7,2849979.0,2865821,2865848,27,-27976728,0,0,27976728,27983872,27983872,27983872,27983872,27983872,27983872,58400,0,51421624,51363224,69926912,69926912,69926912,69926912,69926912,69926912,378240,0,1550984,1172744,3473408,3473408,3473408,3473408,3473408,3473408
2870278,209715200,9428400,200286800,2870277,69926912,51450824,18476088,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,685,1.8677193416E10,8.7121504E7,146000.0,8.6975504E7,2854407.0,2870254,2870276,22,-27933344,0,0,27933344,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,51450824,51421624,69926912,69926912,69926912,69926912,69926912,69926912,-218584,0,1332400,1550984,3473408,3473408,3473408,3473408,3473408,3473408
2875159,209715200,9428400,200286800,2875158,69926912,51538424,18388488,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,686,1.8705053832E10,8.7209104E7,146000.0,8.7063104E7,2859266.0,2875129,2875135,6,-27860416,0,0,27860416,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,51538424,51450824,69926912,69926912,69926912,69926912,69926912,69926912,14080,0,1346480,1332400,3473408,3473408,3473408,3473408,3473408,3473408
2879925,209715200,9428400,200286800,2879924,69926912,51567624,18359288,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,687,1.8733037704E10,8.7238304E7,146000.0,8.7092304E7,2863976.0,2879841,2879845,4,-27983872,0,0,27983872,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,51567624,51538424,69926912,69926912,69926912,69926912,69926912,69926912,-62384,0,1284096,1346480,3473408,3473408,3473408,3473408,3473408,3473408
2884386,209715200,9428400,200286800,2884385,69926912,51596824,18330088,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,688,1.876101672E10,8.7267504E7,146000.0,8.7121504E7,2868515.0,2884357,2884384,27,-27979016,0,0,27979016,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,51596824,51567624,69926912,69926912,69926912,69926912,69926912,69926912,-356608,0,927488,1284096,3473408,3473408,3473408,3473408,3473408,3473408
2888728,209715200,9428400,200286800,2888727,69926912,51684424,18242488,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,689,1.8788892632E10,8.7355104E7,146000.0,8.7209104E7,2872857.0,2888715,2888726,11,-27875912,0,0,27875912,27983872,27983872,27983872,27983872,27983872,27983872,87600,0,51684424,51596824,69926912,69926912,69926912,69926912,69926912,69926912,142968,0,1070456,927488,3473408,3473408,3473408,3473408,3473408,3473408
2892989,209715200,9428400,200286800,2892988,69926912,51713624,18213288,9,283.0,2460225,2460294,69,252608,0,882456,629848,27983872,27983872,27983872,27983872,27983872,27983872,-17750608,0,46589032,64339640,69926912,69926912,69926912,69926912,69926912,69926912,0,0,1099176,1099176,3473408,3473408,3473408,3473408,3473408,3473408,690,1.881681932E10,8.7384304E7,146000.0,8.7238304E7,2877118.0,2892953,2892987,34,-27926688,0,0,27926688,27983872,27983872,27983872,27983872,27983872,27983872,29200,0,51713624,51684424,69926912,69926912,69926912,69926912,69926912,69926912,537968,0,1608424,1070456,3473408,3473408,3473408,3473408,3473408,3473408
